hashtag_H cluster_C_leader(userID) relative_frequency_H_C frequency_H_in_C frequency_H_overall count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
LordOfTheRings 1471476956533342214.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Repost 1471561241873244162.hashtags 436.44444444444444605831 .00229124236252545824  1.00000000000000000000 1 1 9 3928
Omicron 1471728070390386691.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
"AfternoonTeaAndTruthBiscuits 1471817116663828481.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
MavenofPersuasion" 1471817116663828481.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
IsThisOK 1472134047283429376.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 2 2 2 3928
IsThisOK 1472134047283429376.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 2 2 2 3928
"ActiveHope 1472177329950674945.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
JoannaMacy" 1472177329950674945.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
HowToGetOffOnTheRightFoot 1472210927894290442.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"savethebees 1472380269525184517.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
WMbee" 1472380269525184517.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
lockdown 1472654621319606275.hashtags 40.49484536082474226837 .02469450101832993890  1.00000000000000000000 1 1 97 3928
Omicron 1472840375161307136.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
domicron 1472903958049869824.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
"baby 1473009857863114752.hashtags 785.60000000000002004851 .00025458248472505091  .20000000000000000000 1 5 1 3928
turtles 1473009857863114752.hashtags 392.80000000000000230966 .00050916496945010183  .20000000000000000000 1 5 2 3928
travel 1473009857863114752.hashtags 9.24235294117647058919 .02163951120162932790  .20000000000000000000 1 5 85 3928
nature 1473009857863114752.hashtags 11.38550724637681159957 .01756619144602851323  .20000000000000000000 1 5 69 3928
Mexico" 1473009857863114752.hashtags 196.40000000000000115483 .00101832993890020366  .20000000000000000000 1 5 4 3928
Covid19 1473266698824396803.hashtags 20.78306878306878307220 .04811608961303462321  1.00000000000000000000 1 1 189 3928
"Erdington 1473314800457367556.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
Covid19 1473314800457367556.hashtags 5.19576719576719576805 .04811608961303462321  .25000000000000000000 1 4 189 3928
vaccines 1473314800457367556.hashtags 8.69026548672566371806 .02876782077393075356  .25000000000000000000 1 4 113 3928
booster" 1473314800457367556.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
DisneyWorld50 1473689602137464845.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
WearAMask 1473746153455894537.hashtags 140.28571428571428575196 .00712830957230142566  1.00000000000000000000 1 1 28 3928
"แจกไฟล์png 1473929631795318784.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 2 4 2 3928
goodnote" 1473929631795318784.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 2 4 2 3928
"แจกไฟล์png 1473929631795318784.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 2 4 2 3928
goodnote" 1473929631795318784.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 2 4 2 3928
HouseOfGucci 1474064951060934662.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 2 2 2 3928
HouseOfGucci 1474064951060934662.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 2 2 2 3928
SpiritOfTheNBA 1474128498818170880.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"ToriesOut 1474388260508086278.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
GTTO" 1474388260508086278.hashtags 491.00000000000000288708 .00101832993890020366  .50000000000000000000 1 2 4 3928
omicron 1474603877068509187.hashtags 55.32394366197183098984 .01807535641547861507  1.00000000000000000000 1 1 71 3928
BREXIT 1474660198916792320.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 1 1 3 3928
"HowItsDone 1475208727447818244.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
covidiots" 1475208727447818244.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
BillyConnolly 1475400483913228289.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Trump 1475441977239953414.hashtags 4.24648648648648648666 .23548879837067209775  1.00000000000000000000 2 2 925 3928
Trump 1475441977239953414.hashtags 4.24648648648648648666 .23548879837067209775  1.00000000000000000000 2 2 925 3928
FreedomOfExpression 1475492417436626952.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
CovidZero 1475605886160621569.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
omicron 1475656648400142341.hashtags 55.32394366197183098984 .01807535641547861507  1.00000000000000000000 1 1 71 3928
"vasilyvereshchagin 1475871085782577165.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
vereshchagin" 1475871085782577165.hashtags 491.00000000000000288708 .00101832993890020366  .50000000000000000000 1 2 4 3928
"grape 1475891147927175171.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
UUUUUUy 1475891147927175171.hashtags 327.33333333333333525478 .00101832993890020366  .33333333333333333333 1 3 4 3928
bathrobe" 1475891147927175171.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
BoycottFaroeIslands 1475910747477749772.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"GTTO 1475933198978895875.hashtags 436.44444444444444986362 .00076374745417515274  .33333333333333333333 1 3 3 3928
JohnsonOut 1475933198978895875.hashtags 10.43293492695883134131 .06390020366598778004  .66666666666666666666 2 3 251 3928
JohnsonOutNow" 1475933198978895875.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
SpotCovid 1475972218500825088.hashtags 982.00000000000000577416 .00101832993890020366  1.00000000000000000000 1 1 4 3928
ReturntoHogwarts 1475996595644678147.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
WreckEm 1476067033175494658.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
childprotection 1476083877957492739.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
CrazyIsland 1476196865179885570.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
"GoldenGirls 1476287347394232327.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
TheGoldenGirls 1476287347394232327.hashtags 491.00000000000000288708 .00050916496945010183  .25000000000000000000 1 4 2 3928
BettyWhite 1476287347394232327.hashtags 44.63636363636363638700 .00560081466395112016  .25000000000000000000 1 4 22 3928
stolafstories" 1476287347394232327.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
"BelAmi 1476308299914092545.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
SeanCody 1476308299914092545.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
MozosX 1476308299914092545.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
Bareback" 1476308299914092545.hashtags 982.00000000000002506064 .00025458248472505091  .25000000000000000000 1 4 1 3928
"bed 1476323827797868548.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
VVVVVV 1476323827797868548.hashtags 93.52380952380952383370 .00356415478615071283  .33333333333333333333 1 3 14 3928
beard" 1476323827797868548.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
stopthe413 1476329284432191503.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
COVID19 1476343759629651968.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
Airborne 1476369203150077955.hashtags 30.21538461538461538881 .03309572301425661914  1.00000000000000000000 1 1 130 3928
PICKBooster 1476375736730615812.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
COVID19 1476410248542007298.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
Epstein 1476410753808838660.hashtags 392.80000000000000076674 .00254582484725050916  1.00000000000000000000 1 1 10 3928
CleanAirClRRRRRRrooms 1476458518400098310.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"StopEditingOlderWomen 1476478692507463686.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
ageing" 1476478692507463686.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"Omicron 1476503366901673986.hashtags 30.68750000000000001093 .01629327902240325865  .50000000000000000000 1 2 64 3928
rapidtests" 1476503366901673986.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
COVID19 1476558048932122630.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
Omicron 1476580105426194432.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
Covid19 1476584133191217161.hashtags 20.78306878306878307220 .04811608961303462321  1.00000000000000000000 1 1 189 3928
"vaccinated 1476623582083960832.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
VaccinesSaveLives" 1476623582083960832.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
"Longcovid 1476686484337934336.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
Pasc" 1476686484337934336.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Accordion 1476704950273159168.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
bcstorm 1476762439882395648.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 1 1 3 3928
"ClimateStrike 1476767546296582145.hashtags 81.83333333333333341189 .00407331975560081466  .33333333333333333333 1 3 16 3928
ClimateActionNow 1476767546296582145.hashtags 81.83333333333333341189 .00407331975560081466  .33333333333333333333 1 3 16 3928
FridaysForFuture" 1476767546296582145.hashtags 163.66666666666666682378 .00203665987780040733  .33333333333333333333 1 3 8 3928
"PrayForColorado 1476791282907242497.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
Colorado 1476791282907242497.hashtags 65.46666666666666672951 .01018329938900203665  .66666666666666666666 2 3 40 3928
MarshallFire" 1476791282907242497.hashtags 261.86666666666666717521 .00127291242362525458  .33333333333333333333 1 3 5 3928
"ClimateStrike 1476803078871564289.hashtags 61.37500000000000005953 .00407331975560081466  .25000000000000000000 1 4 16 3928
ClimateStrikeOnline 1476803078871564289.hashtags 491.00000000000000288708 .00050916496945010183  .25000000000000000000 1 4 2 3928
ClimateActionNow 1476803078871564289.hashtags 61.37500000000000005953 .00407331975560081466  .25000000000000000000 1 4 16 3928
FridaysForFuture" 1476803078871564289.hashtags 122.75000000000000011906 .00203665987780040733  .25000000000000000000 1 4 8 3928
"BREAKING 1476814496484130818.hashtags 16.64406779661016949520 .01502036659877800407  .25000000000000000000 2 8 59 3928
Israel 1476814496484130818.hashtags 2.42469135802469135805 .10310590631364562118  .25000000000000000000 2 8 405 3928
florona 1476814496484130818.hashtags 327.33333333333333740099 .00076374745417515274  .25000000000000000000 2 8 3 3928
COVID19" 1476814496484130818.hashtags 7.27407407407407407557 .03436863543788187372  .25000000000000000000 2 8 135 3928
"BREAKING 1476814496484130818.hashtags 16.64406779661016949520 .01502036659877800407  .25000000000000000000 2 8 59 3928
Israel 1476814496484130818.hashtags 2.42469135802469135805 .10310590631364562118  .25000000000000000000 2 8 405 3928
florona 1476814496484130818.hashtags 327.33333333333333740099 .00076374745417515274  .25000000000000000000 2 8 3 3928
COVID19" 1476814496484130818.hashtags 7.27407407407407407557 .03436863543788187372  .25000000000000000000 2 8 135 3928
"COVID 1476837774800179208.hashtags 6.68027210884353741535 .04989816700610997963  .33333333333333333333 1 3 196 3928
pandemic 1476837774800179208.hashtags 2.77990092002830856331 .11990835030549898167  .33333333333333333333 1 3 471 3928
childmaltreatment" 1476837774800179208.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
"FridaysForFuture 1476870187550920705.hashtags 245.50000000000000023813 .00203665987780040733  .50000000000000000000 1 2 8 3928
ClimateStrike" 1476870187550920705.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
HappyNewYear2022 1476870754650103810.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
CUonStrike 1476891880700919849.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"animals 1476904669565931520.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
newyear" 1476904669565931520.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"edinburghclimatestrike 1476905391002984448.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
ClimateAction 1476905391002984448.hashtags 42.23655913978494624365 .00789205702647657841  .33333333333333333333 1 3 31 3928
FridaysForFuture" 1476905391002984448.hashtags 163.66666666666666682378 .00203665987780040733  .33333333333333333333 1 3 8 3928
Afghanistan 1476908658956980227.hashtags 66.57627118644067798081 .01502036659877800407  1.00000000000000000000 1 1 59 3928
climatestrike 1476927618855456773.hashtags 654.66666666666667051610 .00152749490835030549  1.00000000000000000000 1 1 6 3928
LongCovid 1476929736442003461.hashtags 3.72675521821631878568 .26832993890020366598  1.00000000000000000000 1 1 1054 3928
Covid 1476938269224931343.hashtags 1.77898550724637681161 .56211812627291242362  1.00000000000000000000 1 1 2208 3928
MedicareForAll 1476945743613026305.hashtags 561.14285714285714458225 .00178207739307535641  1.00000000000000000000 1 1 7 3928
StillEuropean 1476953796618162184.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"Healthcare 1476954762599821316.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
Human 1476954762599821316.hashtags 12.12345679012345679073 .02749490835030549898  .33333333333333333333 1 3 108 3928
homelessness" 1476954762599821316.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
"เจ้าแก้มก้อน 1476961670492667904.hashtags 13.73426573426573426915 .03640529531568228105  .50000000000000000000 1 2 143 3928
fluke_natouch" 1476961670492667904.hashtags 22.83720930232558140446 .02189409368635437881  .50000000000000000000 1 2 86 3928
Covid_19 1476964838198943747.hashtags 100.71794871794871798301 .00992871690427698574  1.00000000000000000000 1 1 39 3928
florona 1476965175861211147.hashtags 1309.33333333333334960398 .00076374745417515274  1.00000000000000000000 1 1 3 3928
MarshallFire 1476974110131453953.hashtags 327.33333333333333418658 .00305498981670061099  1.00000000000000000000 1 1 12 3928
"climatestrike 1476980227641425921.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
ClimateAction 1476980227641425921.hashtags 42.23655913978494624365 .00789205702647657841  .33333333333333333333 1 3 31 3928
ClimateJustice" 1476980227641425921.hashtags 654.66666666666667050956 .00050916496945010183  .33333333333333333333 1 3 2 3928
"pandemic 1476980455052349443.hashtags 130.93333333333333358891 .00381873727087576374  .50000000000000000000 1 2 15 3928
Omicron" 1476980455052349443.hashtags 26.18666666666666667663 .01909368635437881873  .50000000000000000000 1 2 75 3928
climate 1476985895920160771.hashtags 17.85454545454545454842 .05600814663951120162  1.00000000000000000000 1 1 220 3928
happynewyear 1476989213027577865.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Sudan 1476998446129328133.hashtags 561.14285714285714458225 .00178207739307535641  1.00000000000000000000 1 1 7 3928
Getty 1477001018168819716.hashtags 302.15384615384615425336 .00330957230142566191  1.00000000000000000000 2 2 13 3928
Getty 1477001018168819716.hashtags 302.15384615384615425336 .00330957230142566191  1.00000000000000000000 2 2 13 3928
"DidYouKnow 1477001097726337026.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
BettyWhite" 1477001097726337026.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
BettyWhite 1477001718034489347.hashtags 178.54545454545454554803 .00560081466395112016  1.00000000000000000000 1 1 22 3928
"marshalfire 1477005735342985219.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
BoulderCounty 1477005735342985219.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
lostpetsbouldercounty" 1477005735342985219.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
BettyWhite 1477008062019997703.hashtags 178.54545454545454554803 .00560081466395112016  1.00000000000000000000 1 1 22 3928
DontLookUp 1477011107424387075.hashtags 206.73684210526315804184 .00483706720977596741  1.00000000000000000000 2 2 19 3928
DontLookUp 1477011107424387075.hashtags 206.73684210526315804184 .00483706720977596741  1.00000000000000000000 2 2 19 3928
COVID19AB 1477012725070917634.hashtags 83.57446808510638301613 .01196537678207739307  1.00000000000000000000 1 1 47 3928
"auspol 1477013195223011328.hashtags 23.66265060240963856457 .02113034623217922606  .50000000000000000000 1 2 83 3928
AlboForPM" 1477013195223011328.hashtags 122.75000000000000011906 .00407331975560081466  .50000000000000000000 1 2 16 3928
"SoCal 1477018299858751489.hashtags 327.33333333333333740099 .00076374745417515274  .25000000000000000000 1 4 3 3928
DogLover 1477018299858751489.hashtags 163.66666666666666762902 .00152749490835030549  .25000000000000000000 1 4 6 3928
BettyWhite 1477018299858751489.hashtags 44.63636363636363638700 .00560081466395112016  .25000000000000000000 1 4 22 3928
ADOPT" 1477018299858751489.hashtags 122.75000000000000011906 .00203665987780040733  .25000000000000000000 1 4 8 3928
omicron 1477026433214021634.hashtags 55.32394366197183098984 .01807535641547861507  1.00000000000000000000 1 1 71 3928
NBAAllStar 1477026780405907458.hashtags 89.27272727272727277401 .01120162932790224032  1.00000000000000000000 1 1 44 3928
BettyWhiteRIP 1477028951478341632.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
COVID 1477029084970561541.hashtags 1.73115910092551784927 .57764765784114052953  1.00000000000000000000 2 2 2269 3928
COVID 1477029084970561541.hashtags 1.73115910092551784927 .57764765784114052953  1.00000000000000000000 2 2 2269 3928
BettyWhite 1477030462577016833.hashtags 178.54545454545454554803 .00560081466395112016  1.00000000000000000000 1 1 22 3928
COVID19Ab 1477032204127535105.hashtags 785.60000000000000153349 .00127291242362525458  1.00000000000000000000 1 1 5 3928
HAPPYNEWYEAR2022 1477032267784626177.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
Taiwan 1477044596865908737.hashtags 122.75000000000000011906 .00814663951120162932  1.00000000000000000000 1 1 32 3928
NewYearsHonours 1477045331787452429.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
TomorrowsPapersToday 1477045384631435265.hashtags 50.35897435897435899150 .01985743380855397148  1.00000000000000000000 1 1 78 3928
JoeBidenDogLover 1477046591752216578.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
LongCovid 1477051551059378177.hashtags 3.72675521821631878568 .26832993890020366598  1.00000000000000000000 2 2 1054 3928
LongCovid 1477051551059378177.hashtags 3.72675521821631878568 .26832993890020366598  1.00000000000000000000 2 2 1054 3928
"GTTO 1477057793236639748.hashtags 654.66666666666667480199 .00076374745417515274  .50000000000000000000 1 2 3 3928
BorisResign" 1477057793236639748.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
"SkyNews 1477058044026667011.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
ScottishIndependence7" 1477058044026667011.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"bbcscotland 1477064783212027904.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
hogmanay" 1477064783212027904.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
greedisugly 1477067689394769921.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
2022NewYear 1477071983422672902.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
HappyNewYear 1477072782076919816.hashtags 392.80000000000000076674 .00254582484725050916  1.00000000000000000000 1 1 10 3928
MidnightMoment 1477075455975043074.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
HappyNewYear 1477075790231707651.hashtags 392.80000000000000076674 .00254582484725050916  1.00000000000000000000 1 1 10 3928
HappyNewYear 1477076704766136326.hashtags 392.80000000000000076674 .00254582484725050916  1.00000000000000000000 1 1 10 3928
RockinEve 1477077031217074176.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
Healthcare 1477080075908485121.hashtags 187.04761904761904784421 .00534623217922606924  1.00000000000000000000 1 1 21 3928
auspol 1477091279846526978.hashtags 11.09604519774011299557 .09012219959266802443  1.00000000000000000000 1 1 354 3928
MorrisonMustGo 1477091576077717505.hashtags 654.66666666666667051610 .00152749490835030549  1.00000000000000000000 1 1 6 3928
COVIDisAirborne 1477094685222993923.hashtags 38.13592233009708739199 .02622199592668024439  1.00000000000000000000 1 1 103 3928
"COVID 1477096902944440323.hashtags 10.02040816326530612313 .04989816700610997963  .50000000000000000000 1 2 196 3928
NYE" 1477096902944440323.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
BettyWhite 1477101517253619713.hashtags 178.54545454545454554803 .00560081466395112016  1.00000000000000000000 1 1 22 3928
RockinEve 1477104140119543808.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
losangeles 1477109745236410371.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
NYE 1477113562879311874.hashtags 491.00000000000000047627 .00203665987780040733  1.00000000000000000000 1 1 8 3928
RapidAntigenTest 1477118514519367681.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"Microsoft 1477120097747677184.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Exchange" 1477120097747677184.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
"COVID19Aus 1477120860670496768.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
auspol" 1477120860670496768.hashtags 31.67741935483870968305 .01578411405295315682  .50000000000000000000 1 2 62 3928
NYE 1477130559021367302.hashtags 491.00000000000000047627 .00203665987780040733  1.00000000000000000000 1 1 8 3928
NBA 1477130741813153795.hashtags 49.72151898734177215995 .02011201629327902240  1.00000000000000000000 1 1 79 3928
Covid19 1477132253364989953.hashtags 20.78306878306878307220 .04811608961303462321  1.00000000000000000000 2 2 189 3928
Covid19 1477132253364989953.hashtags 20.78306878306878307220 .04811608961303462321  1.00000000000000000000 2 2 189 3928
BettyWhite 1477134114344079361.hashtags 178.54545454545454554803 .00560081466395112016  1.00000000000000000000 1 1 22 3928
"youtube 1477135494530035713.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
youtubersreact" 1477135494530035713.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
1619Project 1477136177723490304.hashtags 785.60000000000000153349 .00127291242362525458  1.00000000000000000000 1 1 5 3928
KeithRichards 1477139356418818048.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 2 2 2 3928
KeithRichards 1477139356418818048.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 2 2 2 3928
yyc 1477141741040025601.hashtags 29.75757575757575758248 .03360488798370672097  1.00000000000000000000 1 1 132 3928
HappyNewYear 1477142542919503875.hashtags 392.80000000000000076674 .00254582484725050916  1.00000000000000000000 1 1 10 3928
HappyNewYear 1477142546534993923.hashtags 392.80000000000000076674 .00254582484725050916  1.00000000000000000000 1 1 10 3928
LongCovid 1477143791605796864.hashtags 3.72675521821631878568 .26832993890020366598  1.00000000000000000000 1 1 1054 3928
SpaceX 1477144738608394248.hashtags 261.86666666666666717783 .00381873727087576374  1.00000000000000000000 1 1 15 3928
MileysNewYearsEveParty 1477147145287385091.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
NewYear2022 1477148447178375173.hashtags 1964.00000000000001154832 .00050916496945010183  1.00000000000000000000 1 1 2 3928
COVID19 1477148485057191940.hashtags 3.30084033613445378152 .30295315682281059063  1.00000000000000000000 1 1 1190 3928
covid 1477148833360404482.hashtags 6.21518987341772151922 .16089613034623217922  1.00000000000000000000 1 1 632 3928
"SMTOWN_LIVE 1477151179737997316.hashtags 982.00000000000000577416 .00050916496945010183  .50000000000000000000 1 2 2 3928
smtreattenbetter" 1477151179737997316.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
CNNNYE 1477158663525650434.hashtags 3928.00000000000010024256 .00025458248472505091  1.00000000000000000000 1 1 1 3928
"50sWomen 1477166224329031682.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
backto60 1477166224329031682.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
FullResMMMMMMution" 1477166224329031682.hashtags 1309.33333333333336673442 .00025458248472505091  .33333333333333333333 1 3 1 3928
"ableg 1477174574705901568.hashtags 22.31818181818181819350 .01120162932790224032  .25000000000000000000 1 4 44 3928
nye 1477174574705901568.hashtags 65.46666666666666679445 .00381873727087576374  .25000000000000000000 1 4 15 3928
yyc 1477174574705901568.hashtags 7.43939393939393939562 .03360488798370672097  .25000000000000000000 1 4 132 3928
yeg" 1477174574705901568.hashtags 98.20000000000000019168 .00254582484725050916  .25000000000000000000 1 4 10 3928
"NYC 1477194485780078597.hashtags 122.75000000000000011906 .00203665987780040733  .25000000000000000000 1 4 8 3928
Canada 1477194485780078597.hashtags 2.08050847457627118655 .12016293279022403258  .25000000000000000000 1 4 472 3928
Ireland 1477194485780078597.hashtags 23.38095238095238095866 .01069246435845213849  .25000000000000000000 1 4 42 3928
France" 1477194485780078597.hashtags 196.40000000000000038337 .00127291242362525458  .25000000000000000000 1 4 5 3928
PrinceAndrew 1477194801095135233.hashtags 561.14285714285714458225 .00178207739307535641  1.00000000000000000000 1 1 7 3928
"ValDemings 1477195688782016512.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
RetireRubio" 1477195688782016512.hashtags 1964.00000000000005012128 .00025458248472505091  .50000000000000000000 1 2 1 3928
Omicron 1477199468185329664.hashtags 7.51051625239005736182 .13314663951120162932  1.00000000000000000000 1 1 523 3928
